191 56.5531 58.0264 59.5694 61.1894 62.9206 64.7216 66.643 68.608 70.6741 72.8541 75.1092 77.4742 79.9115 82.4669 85.1052 87.8482 90.7019
192 54.9458 56.3787 57.8796 59.456 61.1407 62.8937 64.764 66.6773 68.6894 70.8126 73.0105 75.3147 77.6884 80.1792 82.751 85.4249 88.2114
193 53.3911 54.7848 56.2449 57.7788 59.4185 61.1249 62.946 64.81 66.7696 68.838 70.9783 73.2235 75.5367 77.9644 80.4707 83.0785 85.7952
194 51.8875 53.2432 54.6638 56.1566 57.7526 59.4138 61.187 63.0012 64.9101 66.9249 69.0102 71.198 73.4526 75.819 78.2626 80.8084 83.4543
195 50.4314 51.7502 53.1326 54.5854 56.139 57.7565 59.483 61.2503 63.1099 65.0728 67.1049 69.2369 71.4345 73.7404 76.1229 78.6038 81.1872
196 49.021 50.304 51.65 53.0642 54.5766 56.1517 57.8332 59.554 61.3656 63.2783 65.2586 67.3366 69.4787 71.7276 74.0532 76.4699 78.9901
197 47.6573 48.9057 50.2151 51.5917 53.064 54.5978 56.2357 57.9127 59.6778 61.5415 63.4716 65.4972 67.5879 69.7807 72.0461 74.4036 76.8617
198 46.3375 47.5524 48.8267 50.1666 51.6005 53.0946 54.6899 56.3234 58.0434 59.8597 61.7429 63.7175 65.7538 67.8919 70.1012 72.4001 74.7923
199 45.0589 46.2412 47.4817 48.7866 50.1828 51.6392 53.1932 54.7853 56.4615 58.2317 60.0656 61.9906 63.9762 66.0614 68.2162 70.4582 72.7923
200 43.8217 44.9724 46.1801 47.4508 48.8107 50.228 51.742 53.2934 54.9271 56.6526 58.4404 60.3171 62.2529 64.2864 66.3881 68.5717 70.851
201 42.6224 43.7425 44.9183 46.1557 47.4799 48.8605 50.3357 51.8476 53.4397 55.1217 56.8648 58.6949 60.5818 62.5652 64.6134 66.7474 68.9713
202 41.4593 42.5496 43.6944 44.8994 46.1895 47.5347 48.9721 50.4456 51.9975 53.6373 55.3368 57.1214 58.9631 60.8959 62.8959 64.9781 67.1484
203 40.334 41.3955 42.5103 43.684 44.9408 46.2515 47.6522 49.0885 50.6014 52.2001 53.8574 55.5979 57.3928 59.28 61.2314 63.263 65.3809
204 39.2442 40.2777 41.3635 42.5068 43.7312 45.0083 46.3734 47.7735 49.2486 50.8059 52.4221 54.1196 55.872 57.7131 59.6172 61.5999 63.6723
205 38.1875 39.1937 40.2511 41.3648 42.5578 43.8023 45.1328 46.4974 47.9354 49.4554 51.0317 52.6875 54.3971 56.1934 58.0518 59.9869 62.0097
206 37.1635 38.1435 39.1736 40.2587 41.4211 42.634 43.9309 45.2616 46.6638 48.1462 49.6837 51.2991 52.967 54.7199 56.5333 58.4286 60.3979
207 36.1715 37.1258 38.1291 39.1864 40.3191 41.5013 42.7656 44.0631 45.4305 46.876 48.3759 49.9518 51.5805 53.2911 55.0657 56.9094 58.8321
208 35.2097 36.1391 37.1163 38.1466 39.2507 40.4032 41.6358 42.9011 44.2349 45.6451 47.1081 48.6458 50.2341 51.908 53.6356 55.4354 57.3125
209 34.2767 35.1822 36.1345 37.1386 38.2147 39.3379 40.5398 41.7737 43.0746 44.4502 45.8778 47.3819 48.932 50.5615 52.2478 54.0048 55.8375
210 33.3721 34.2543 35.1823 36.1608 37.2097 38.3051 39.477 40.6804 41.9489 43.2941 44.6873 46.1514 47.6643 49.2548 50.9011 52.6166 54.4062
211 32.4968 33.3563 34.2607 35.2145 36.2372 37.3054 38.4482 39.622 40.8599 42.1693 43.5285 44.9574 46.4341 47.9867 49.594 51.269 53.0166
212 31.6458 32.4833 33.3647 34.2944 35.2914 36.3329 37.4475 38.5925 39.8003 41.0779 42.4043 43.7989 45.2403 46.756 48.3254 49.9573 51.6639
213 30.8205 31.6366 32.4956 33.4019 34.374 35.3897 36.4767 37.5937 38.772 40.0187 41.3132 42.6743 44.0784 45.5582 47.0903 48.6876 50.3544
214 30.0185 30.8135 31.6507 32.5342 33.4819 34.4724 35.5326 36.622 37.7715 38.988 40.2513 41.58 42.9536 44.3985 45.8949 47.4549 49.083
215 29.2415 30.0162 30.8324 31.6937 32.6179 33.584 34.6182 35.6814 36.8031 37.9904 39.2236 40.5206 41.8618 43.2726 44.734 46.2577 47.8481
216 28.4883 29.2436 30.0392 30.8791 31.7805 32.7228 33.7318 34.7692 35.864 37.0228 38.2259 39.4922 40.8019 42.1797 43.6071 45.0954 46.649
217 27.7569 28.4931 29.2688 30.0878 30.9669 31.8862 32.8705 33.8831 34.9516 36.0827 37.2579 38.4943 39.7733 41.1188 42.5131 43.9668 45.4848
218 27.0471 27.7648 28.5211 29.3199 30.1773 31.0741 32.0346 33.0226 34.0655 35.1696 36.317 37.5243 38.7733 40.0876 41.4495 42.8701 44.3533
219 26.3581 27.0577 27.7952 28.5743 29.4107 30.2857 31.2229 32.1872 33.2051 34.2831 35.4035 36.5825 37.8023 39.0861 40.4166 41.8044 43.2536
220 25.6893 26.3714 27.0906 27.8504 28.6664 29.5201 30.4347 31.3759 32.3696 33.4222 34.5162 35.6675 36.859 38.1128 39.4126 40.7685 42.1847
