195 51.9737 53.3508 54.7956 56.3155 57.9423 59.6378 61.4495 63.3058 65.261 67.327 69.4681 71.7169 74.0374 76.4758 78.997 81.6225 84.3597
196 50.3463 51.6843 53.0884 54.5659 56.1475 57.7963 59.5581 61.3639 63.2659 65.276 67.3595 69.5479 71.8065 74.1799 76.6342 79.1903 81.8554
197 48.9695 50.2674 51.63 53.0643 54.6 56.2013 57.913 59.6677 61.5164 63.4704 65.4963 67.6247 69.8216 72.1307 74.519 77.0066 79.6008
198 47.5812 48.8458 50.1737 51.5717 53.0687 54.63 56.299 58.0104 59.8137 61.7199 63.6965 65.7733 67.9173 70.1709 72.502 74.9304 77.463
199 46.2599 47.4904 48.7828 50.1437 51.6014 53.122 54.7477 56.4152 58.1725 60.0304 61.9573 63.9821 66.073 68.2709 70.545 72.9142 75.3855
200 44.9824 46.1788 47.4357 48.7595 50.1776 51.6571 53.2392 54.8621 56.5726 58.3813 60.2573 62.229 64.2652 66.4059 68.6209 70.9289 73.3366
201 43.6858 44.8515 46.0765 47.3669 48.7494 50.1922 51.7351 53.3183 54.9871 56.7519 58.5827 60.5069 62.4945 64.5843 66.7469 69.0004 71.3515
202 42.5701 43.706 44.9 46.1581 47.5063 48.9135 50.4186 51.9634 53.592 55.3145 57.1018 58.9807 60.9217 62.9627 65.0753 67.277 69.5743
203 41.328 42.4315 43.5917 44.8144 46.1248 47.4929 48.9563 50.4585 52.0425 53.7179 55.4567 57.2847 59.1734 61.1597 63.216 65.3592 67.5957
204 40.2522 41.3268 42.4569 43.6482 44.9253 46.2588 47.6856 49.1506 50.6956 52.3301 54.0267 55.8106 57.6542 59.5932 61.6008 63.6936 65.8778
205 39.1661 40.2112 41.3102 42.4689 43.7111 45.0083 46.3963 47.8216 49.3248 50.9153 52.5663 54.3025 56.0969 57.9843 59.9387 61.9761 64.1027
206 38.0964 39.1144 40.1853 41.3146 42.5257 43.7907 45.1445 46.5352 48.0021 49.5544 51.1661 52.8612 54.6134 56.4567 58.3656 60.356 62.4335
207 37.1443 38.1377 39.1833 40.2863 41.4693 42.7055 44.0289 45.3886 46.8233 48.3419 49.919 51.578 53.2934 55.0983 56.968 58.9179 60.9536
208 36.1573 37.1229 38.1392 39.2115 40.3618 41.5638 42.8506 44.1729 45.5683 47.0453 48.5794 50.1933 51.8623 53.6185 55.4378 57.3354 59.3166
209 35.1134 36.0541 37.0446 38.0897 39.211 40.3829 41.6377 42.9274 44.2884 45.7292 47.2259 48.8005 50.4291 52.1428 53.9183 55.7702 57.7039
210 34.2594 35.1767 36.1426 37.1621 38.2561 39.3998 40.6245 41.8836 43.2126 44.6196 46.0815 47.6198 49.211 50.8856 52.621 54.4313 56.3218
211 33.3037 34.1952 35.1344 36.126 37.1905 38.3037 39.4961 40.7224 42.0171 43.3881 44.813 46.3127 47.8643 49.4977 51.1906 52.957 54.8019
212 32.4459 33.3154 34.2314 35.1986 36.2368 37.3225 38.4854 39.6814 40.9441 42.2812 43.671 45.1336 46.6471 48.2401 49.8914 51.6144 53.414
213 31.5539 32.4001 33.2919 34.2338 35.2451 36.303 37.4364 38.6025 39.8338 41.138 42.4937 43.9209 45.3979 46.9529 48.5649 50.2471 52.0045
214 30.7722 31.5964 32.4653 33.3832 34.3689 35.4002 36.5053 37.6425 38.8435 40.1157 41.4385 42.8311 44.2726 45.7904 47.3641 49.0066 50.7226
215 30.0027 30.8077 31.6563 32.5529 33.5158 34.5234 35.603 36.7141 37.8877 39.1309 40.4237 41.7847 43.1937 44.6773 46.2157 47.8214 49.4991
216 29.1641 29.9461 30.7708 31.6425 32.5788 33.5589 34.6094 35.6908 36.8332 38.0437 39.3026 40.6284 42.0011 43.4467 44.9461 46.5113 48.147
217 28.3486 29.1098 29.9126 30.7611 31.6725 32.6265 33.6489 34.7015 35.8134 36.9917 38.2171 39.5076 40.8439 42.2512 43.7108 45.2346 46.827
218 27.6768 28.4195 29.2032 30.0319 30.9224 31.8548 32.8546 33.8842 34.9723 36.1255 37.3255 38.5894 39.8986 41.2776 42.7085 44.2025 45.7642
219 26.975 27.7003 28.4656 29.2749 30.1445 31.0552 32.0315 33.0372 34.0999 35.2262 36.3982 37.6327 38.9114 40.2584 41.656 43.1153 44.6408
220 26.2457 26.951 27.6953 28.4825 29.3285 30.2145 31.1645 32.1431 33.1774 34.2736 35.4144 36.6162 37.8611 39.1725 40.5334 41.9544 43.4399
