168 99.3822 101.855 104.438 107.145 110.033 113.031 116.225 119.485 122.909 126.517 130.244 134.149 138.165 142.377 146.719 151.23 155.922
169 96.093 98.4827 100.979 103.595 106.385 109.283 112.37 115.52 118.829 122.316 125.918 129.692 133.573 137.643 141.839 146.198 150.732
170 93.0118 95.3265 97.7458 100.282 102.989 105.801 108.799 111.859 115.073 118.462 121.964 125.635 129.411 133.371 137.455 141.699 146.114
171 90.2572 92.511 94.867 97.3371 99.9738 102.713 105.633 108.615 111.747 115.05 118.464 122.041 125.723 129.584 133.567 137.706 142.013
172 87.2246 89.4019 91.6786 94.0663 96.6155 99.2645 102.089 104.973 108.005 111.201 114.506 117.969 121.534 125.274 129.132 133.141 137.314
173 84.6744 86.7889 89.0013 91.3227 93.802 96.3796 99.1284 101.937 104.89 108.004 111.224 114.6 118.076 121.722 125.485 129.396 133.468
174 81.9029 83.9545 86.1013 88.3542 90.7605 93.2626 95.9311 98.6585 101.526 104.55 107.678 110.958 114.336 117.879 121.536 125.339 129.297
175 79.442 81.4296 83.5097 85.6929 88.0251 90.4503 93.0371 95.6815 98.4617 101.395 104.428 107.609 110.886 114.324 117.872 121.562 125.403
176 76.913 78.8393 80.8557 82.9726 85.2342 87.5865 90.0957 92.6612 95.3588 98.2047 101.149 104.236 107.415 110.752 114.196 117.777 121.505
177 74.5658 76.4395 78.4012 80.4608 82.6613 84.9504 87.3922 89.8892 92.5148 95.285 98.1507 101.156 104.252 107.501 110.855 114.342 117.973
178 72.2784 74.0984 76.0046 78.0067 80.1462 82.3727 84.7482 87.1783 89.7343 92.4316 95.2228 98.1507 101.168 104.334 107.604 111.005 114.546
179 70.0991 71.8633 73.7119 75.6542 77.7307 79.8923 82.1993 84.5601 87.044 89.6658 92.3796 95.2272 98.162 101.243 104.425 107.736 111.184
180 67.8293 69.5395 71.3315 73.2146 75.2277 77.3234 79.5602 81.8494 84.258 86.8003 89.4321 92.1936 95.04 98.0281 101.115 104.326 107.671
181 66.004 67.671 69.4186 71.2556 73.2202 75.2661 77.4502 79.6862 82.0395 84.5239 87.0965 89.7963 92.5797 95.5022 98.5213 101.663 104.936
182 63.893 65.5046 67.1947 68.9718 70.8726 72.8527 74.9669 77.1319 79.4109 81.8172 84.3094 86.9253 89.6228 92.4554 95.3823 98.4284 101.602
183 61.8358 63.3952 65.0311 66.7516 68.5924 70.5103 72.5585 74.6567 76.8655 79.1981 81.6144 84.1509 86.7671 89.5146 92.354 95.3093 98.3886
184 60.2356 61.7572 63.3538 65.0335 66.831 68.7043 70.7052 72.7553 74.914 77.1941 79.5564 82.0367 84.5953 87.2826 90.0603 92.9518 95.965
185 58.4224 59.8999 61.4504 63.082 64.8282 66.6484 68.5928 70.5856 72.6842 74.9011 77.1985 79.6108 82.0998 84.7145 87.4175 90.2318 93.1649
186 56.6627 58.0941 59.5968 61.1783 62.8714 64.6366 66.5226 68.4559 70.4922 72.6436 74.8735 77.2152 79.6317 82.1704 84.7953 87.5284 90.3772
187 55.0387 56.4311 57.8934 59.4329 61.0813 62.8006 64.6379 66.5218 68.5066 70.604 72.7783 75.0622 77.4197 79.8967 82.4584 85.1263 87.9076
188 53.4015 54.7562 56.1789 57.6769 59.2809 60.9539 62.7418 64.5754 66.5071 68.5484 70.6648 72.8879 75.1827 77.594 80.0878 82.6849 85.3926
189 51.7946 53.1088 54.4897 55.9442 57.5021 59.1276 60.8651 62.6476 64.526 66.5114 68.5704 70.7336 72.9672 75.3145 77.7428 80.2721 82.9096
190 50.2996 51.5771 52.9194 54.3335 55.8482 57.4287 59.1183 60.8518 62.6787 64.6097 66.6125 68.7168 70.8898 73.1736 75.5364 77.9977 80.5644
191 48.9136 50.1566 51.4633 52.8403 54.3156 55.8556 57.5023 59.1924 60.9739 62.8574 64.8114 66.8648 68.9858 71.2153 73.5224 75.9261 78.4332
192 47.4146 48.62 49.8873 51.223 52.6543 54.1484 55.7461 57.3862 59.1152 60.9433 62.84 64.8334 66.8927 69.0574 71.2976 73.6319 76.0668
193 46.1608 47.3338 48.5674 49.8678 51.2614 52.7166 54.2728 55.8705 57.555 59.3362 61.1846 63.1272 65.1343 67.2442 69.428 71.7036 74.0774
194 44.7238 45.8618 47.0591 48.322 49.6759 51.0903 52.6033 54.1575 55.7966 57.5303 59.33 61.2219 63.1773 65.2333 67.362 69.5806 71.8954
195 43.6399 44.75 45.918 47.1498 48.4705 49.8501 51.3261 52.8422 54.4411 56.1324 57.8881 59.734 61.6418 63.6479 65.725 67.8899 70.1488
196 42.2668 43.344 44.4778 45.674 46.9568 48.2973 49.7317 51.2055 52.7603 54.4051 56.1129 57.9087 59.7652 61.7175 63.7393 65.8469 68.0463
197 41.1217 42.1672 43.268 44.4296 45.6757 46.978 48.3717 49.8041 51.3153 52.9143 54.5749 56.3212 58.1268 60.026 61.9929 64.0436 66.1839
198 39.9079 40.9246 41.9954 43.1257 44.3383 45.606 46.9629 48.3578 49.8298 51.3874 53.0053 54.7069 56.4667 58.3177 60.2351 62.2343 64.3211
199 38.8272 39.8173 40.8603 41.9614 43.143 44.3784 45.7009 47.0608 48.496 50.015 51.593 53.2529 54.9697 56.7759 58.6473 60.5988 62.636
200 37.7436 38.7062 39.7204 40.7914 41.9407 43.1427 44.4296 45.753 47.1499 48.6286 50.1648 51.7811 53.4529 55.2119 57.0346 58.9355 60.9201
201 36.6397 37.5769 38.5648 39.6083 40.7284 41.9001 43.1549 44.4457 45.8085 47.2512 48.7505 50.3281 51.9604 53.678 55.4581 57.3149 59.2536
202 35.7052 36.6184 37.5812 38.5983 39.6903 40.8328 42.0565 43.3155 44.6449 46.0524 47.5153 49.0548 50.6479 52.3244 54.0621 55.8749 57.7679
203 34.6605 35.5478 36.4835 37.4722 38.5338 39.6448 40.8348 42.0596 43.3529 44.7224 46.1462 47.6446 49.1955 50.8277 52.5199 54.2854 56.1293
204 33.74 34.6027 35.5128 36.4747 37.5079 38.5893 39.748 40.9407 42.2005 43.5348 44.9221 46.3825 47.8943 49.4857 51.1357 52.8575 54.656
205 32.8357 33.6751 34.5605 35.4964 36.5016 37.5539 38.6813 39.842 41.068 42.3665 43.7168 45.1383 46.6099 48.159 49.7654 51.4417 53.1928
206 31.9511 32.7693 33.6327 34.5455 35.526 36.5527 37.6528 38.7856 39.9823 41.25 42.5684 43.9563 45.3934 46.9064 48.4754 50.1128 51.8234
207 31.1161 31.9133 32.7549 33.645 34.6016 35.6036 36.6777 37.7841 38.9533 40.1922 41.4811 42.8384 44.2443 45.7247 47.2604 48.8636 50.5388
208 30.3152 31.0902 31.9084 32.774 33.7042 34.6786 35.7232 36.7993 37.9366 39.1416 40.3955 41.716 43.0839 44.5243 46.0188 47.5789 49.2094
209 29.417 30.1715 30.9684 31.8115 32.7178 33.6673 34.6854 35.7345 36.8434 38.0185 39.2414 40.5294 41.8638 43.2691 44.7273 46.2497 47.8408
210 28.692 29.4275 30.2042 31.0263 31.91 32.8362 33.8293 34.8528 35.9348 37.0816 38.2753 39.5326 40.8354 42.2076 43.6316 45.1185 46.6727
211 27.8995 28.6141 29.3691 30.1685 31.0283 31.9296 32.8963 33.8931 34.947 36.0643 37.2276 38.4532 39.7235 41.0617 42.4508 43.9015 45.4182
212 27.1673 27.8641 28.6004 29.3799 30.2182 31.0969 32.0395 33.0113 34.0388 35.1282 36.2623 37.4573 38.6958 40.0005 41.3549 42.7694 44.2482
213 26.404 27.0811 27.797 28.5551 29.3707 30.226 31.1436 32.0901 33.091 34.1524 35.2578 36.4226 37.6301 38.9025 40.2234 41.6033 43.046
214 25.7401 26.3992 27.0961 27.8343 28.6287 29.4618 30.3557 31.2778 32.2532 33.2876 34.3649 35.5003 36.6776 37.9181 39.2062 40.5518 41.959
215 25.1212 25.7656 26.447 27.1689 27.9457 28.7604 29.6347 30.5367 31.4909 32.5029 33.557 34.668 35.82 37.0341 38.2948 39.6119 40.9893
216 24.3857 25.0107 25.6718 26.3726 27.1268 27.9182 28.7677 29.6444 30.572 31.556 32.5812 33.662 34.783 35.9645 37.1917 38.4741 39.8154
217 23.7131 24.3212 24.9645 25.6464 26.3803 27.1504 27.977 28.8303 29.7331 30.6908 31.6888 32.7408 33.8322 34.9825 36.1774 37.4261 38.7323
218 23.1504 23.7439 24.372 25.038 25.7552 26.508 27.3163 28.151 29.0344 29.9718 30.9489 31.9792 33.0483 34.1754 35.3465 36.5705 37.8512
219 22.564 23.1436 23.7571 24.4076 25.108 25.8434 26.6329 27.4482 28.3112 29.2269 30.1814 31.1879 32.2323 33.3334 34.4776 35.6735 36.9248
220 21.9347 22.4977 23.0937 23.7258 24.4064 25.1209 25.8882 26.6806 27.5193 28.4093 29.3372 30.3156 31.3309 32.4014 33.5138 34.6766 35.8933
