191 90.1199 93.0407 96.0524 99.0795 102.185 105.373 108.589 112.069 115.197
192 87.5821 90.4274 93.3621 96.312 99.3391 102.448 105.586 108.983 112.037
193 85.3382 88.116 90.9819 93.863 96.8208 99.8582 102.927 106.249 109.237
194 82.7798 85.4816 88.2691 91.0704 93.9462 96.8985 99.8808 103.108 106.01
195 80.8375 83.4805 86.2081 88.9496 91.7651 94.6555 97.5773 100.739 103.585
196 78.4265 80.9946 83.6445 86.3057 89.0375 91.8403 94.6719 97.7338 100.488
197 76.316 78.8225 81.4106 84.0123 86.6863 89.432 92.2111 95.2207 97.9304
198 74.2644 76.7068 79.2284 81.7614 84.364 87.0347 89.7371 92.6609 95.2934
199 72.2616 74.6459 77.1084 79.5826 82.1262 84.7369 87.3805 90.2422 92.8192
200 70.3307 72.6547 75.0552 77.467 79.9469 82.4921 85.0703 87.8611 90.3751
201 68.3822 70.6458 72.9837 75.3309 77.744 80.2193 82.7263 85.4384 87.8814
202 66.7043 68.9188 71.2071 73.5055 75.8698 78.2958 80.7553 83.4175 85.8169
203 64.8204 66.9756 69.2027 71.439 73.7396 76.0996 78.4922 81.0811 83.414
204 63.1901 65.2958 67.4724 69.6582 71.9079 74.2159 76.5577 79.0925 81.3783
205 61.5425 63.5963 65.72 67.8532 70.0496 72.3033 74.5915 77.0689 79.3035
206 59.8999 61.9021 63.9722 66.0502 68.1893 70.383 72.6093 75.0178 77.1892
207 58.4994 60.462 62.4919 64.5303 66.6298 68.7836 70.9715 73.34 75.4768
208 56.9743 58.8883 60.8689 62.8583 64.909 67.0131 69.1532 71.4713 73.5643
209 55.4035 57.2657 59.1919 61.1244 63.1147 65.1548 67.2272 69.4684 71.4903
210 54.0957 55.9189 57.8057 59.6997 61.6521 63.6546 65.6919 67.8974 69.8905
211 52.6465 54.4271 56.2704 58.1214 60.0304 61.9885 63.9819 66.1408 68.091
212 51.3204 53.0559 54.8526 56.6557 58.5154 60.4224 62.3643 64.4664 66.3671
213 49.9777 51.6718 53.4259 55.1857 57.0008 58.8614 60.7559 62.8059 64.6585
214 48.7857 50.4431 52.1599 53.8831 55.6614 57.4849 59.3433 61.3553 63.1744
215 47.6098 49.2298 50.908 52.5921 54.3305 56.1128 57.93 59.8972 61.677
216 46.3319 47.9111 49.5473 51.1889 52.8838 54.6213 56.3933 58.3115 60.047
217 45.0694 46.6071 48.2006 49.7993 51.4503 53.1429 54.8701 56.7401 58.4335
218 44.062 45.5708 47.1348 48.7041 50.3253 51.9873 53.684 55.521 57.184
219 42.9775 44.4499 45.9763 47.5073 49.089 50.7101 52.3652 54.1567 55.7789
220 41.8386 43.2725 44.7593 46.25 47.7903 49.3686 50.9808 52.7254 54.3063
